tramstop; avgRuntime
13; 2,2262384143532126
14; 4,438822210090497
15; 0,9436664669487903
16; 1,6086563618556338
17; 1,0670237934974742
18; 1,2254622671544078
19; 1,4531879956729679
0; NaN
0; NaN
0; NaN
3; 1,7317619245245404
4; 1,039278709714393
5; 1,2915395331916528
6; 1,0107002002611016
7; 1,7585729007825548
8; 0,9350859323169649
9; 4,187494395464065
10; 2,6274620190426408
10; 2,6274620190426408
10; 2,6274620190426408
13; 2,228658249923082
14; 4,603843297126173
15; 0,9392635847917828
16; 1,5060925820764277
17; 0,8880222026403907
18; 1,1973669120989674
19; 1,3796603232845726
0; NaN
0; NaN
0; NaN
3; 1,735532844565384
4; 1,4411523445814547
5; 1,4047962681921213
6; 0,9248745996910748
7; 1,5360788683099467
8; 1,0693656816724424
9; 4,185771603310802
10; 2,465092090980732
10; 2,465092090980732
10; 2,465092090980732
13; 2,2341908629473233
14; 4,138352271529579
15; 1,0077865921466986
16; 1,6509920732877765
17; 0,9293017669297081
18; 1,26523508574329
19; 1,079974916453072
0; NaN
0; NaN
0; NaN
3; 1,6953932839639736
4; 1,2815324679847362
5; 1,5437075940707812
6; 0,9222905964941079
7; 1,5415897328661812
8; 0,9359788259000779
9; 3,7526899297366083
10; 2,262712922495745
10; 2,262712922495745
10; 2,262712922495745
13; 2,0685163704629423
14; 4,5731091112806475
15; 0,9770391910137751
16; 1,8307614205273863
17; 0,8972699121586506
18; 1,2453649423671698
19; 1,2982032571991817
0; NaN
0; NaN
0; NaN
3; 1,8297407530076324
4; 1,364557784231079
5; 1,2029871715391043
6; 0,9117998675667424
7; 1,60138468784535
8; 1,002651164456354
9; 4,019984833139619
10; 2,494207203781118
10; 2,494207203781118
10; 2,494207203781118
13; 2,1270238138943633
14; 4,071819533335236
15; 1,0020971779471528
16; 1,580555243167934
17; 0,9236208143768627
18; 1,196224027240896
19; 1,1368210305759898
0; NaN
0; NaN
0; NaN
3; 1,6551628065413009
4; 1,3106008828935323
5; 1,2786220986301469
6; 0,8697802144677111
7; 1,6269091289191056
8; 0,9623030853455492
9; 4,322630787802468
10; 2,461292132276389
10; 2,461292132276389
10; 2,461292132276389
13; 2,1588588519486853
14; 4,473058951309366
15; 0,9711201715773495
16; 1,805574707235193
17; 1,059779629156382
18; 1,207763893410091
19; 1,2572792393695504
0; NaN
0; NaN
0; NaN
3; 1,8948723295213719
4; 1,0919848215454462
5; 1,3735117929802723
6; 0,8395395352620852
7; 1,7543203382049724
8; 0,9657778634904253
9; 4,161672966547118
10; 2,519167782046509
10; 2,519167782046509
10; 2,519167782046509
13; 2,6079108013176606
14; 4,007902060048669
15; 0,9464379829310196
16; 1,7530148728214023
17; 1,083890348457356
18; 1,2177196305676938
19; 1,3288765283304542
0; NaN
0; NaN
0; NaN
3; 1,8145746744838025
4; 1,237132044066641
5; 1,1541111677329998
6; 0,881104405838364
7; 1,7991339227367922
8; 1,0046059757898231
9; 4,435454128541849
10; 2,3259407801208796
10; 2,3259407801208796
10; 2,3259407801208796
13; 2,1317352449164466
14; 4,442916695523219
15; 1,000707320674711
16; 1,6522287013159234
17; 0,8909640525042191
18; 1,1592764418251296
19; 1,358854388408705
0; NaN
0; NaN
0; NaN
3; 1,844523692394256
4; 1,191866858846597
5; 1,185053377167543
6; 0,9692718506357981
7; 1,3118952454363073
8; 0,9578658657168573
9; 4,2115901401088
10; 2,314651816699657
10; 2,314651816699657
10; 2,314651816699657
13; 2,3563185211623394
14; 4,456712072114037
15; 0,9124582699650164
16; 1,6422388857329882
17; 0,917221699236804
18; 1,4721629620439296
19; 1,1453979385345343
0; NaN
0; NaN
0; NaN
3; 1,8727718893543717
4; 1,179206703703582
5; 1,050403229287823
6; 1,0212103543975617
7; 1,7623031895065238
8; 0,9314298218206121
9; 4,113870989813132
10; 2,0433156635480847
10; 2,0433156635480847
10; 2,0433156635480847
13; 2,291035759722836
14; 4,4805840240711365
15; 1,0641152998991725
16; 1,7259377493591392
17; 0,9138541245274375
18; 1,2600453425752596
19; 1,1905281098326868
0; NaN
0; NaN
0; NaN
3; 2,1070278829226843
4; 1,4803190348768518
5; 1,1826890905884877
6; 1,003904489838802
7; 1,6539372231774732
8; 0,9626371146414707
9; 4,385137807311405
10; 2,498398782752887
10; 2,498398782752887
10; 2,498398782752887
13; 2,087027985123184
14; 4,421257215356336
15; 0,9308518320572967
16; 1,805630634669715
17; 0,960487868935847
18; 1,5501925554428886
19; 1,5129018731033081
0; NaN
0; NaN
0; NaN
3; 1,8567970837244545
4; 1,2560017891165656
5; 1,2294230927836356
6; 0,8474517178306608
7; 1,7931931752292387
8; 1,0277261264935251
9; 4,491537975430316
10; 2,639015830443706
10; 2,639015830443706
10; 2,639015830443706
13; 2,1686268552338297
14; 4,350713594727946
15; 0,894618600976349
16; 1,7288185045719284
17; 0,9536311265029097
18; 1,4159246273062474
19; 1,103755862806488
0; NaN
0; NaN
0; NaN
3; 1,466311661088424
4; 1,2354761943094401
5; 1,351471459255659
6; 1,0151512975728287
7; 1,6060905325225334
8; 0,8989353280773142
9; 4,322664785744984
10; 2,148161293152423
10; 2,148161293152423
10; 2,148161293152423
13; 2,251412637429916
14; 4,6128041064603496
15; 0,9771145409788032
16; 1,543586370779702
17; 0,9762283340102884
18; 1,5933052733524284
19; 1,3246403636754482
0; NaN
0; NaN
0; NaN
3; 1,9241994103096325
4; 1,4130846217775015
5; 1,238574575303632
6; 0,9202363529497961
7; 1,796334218749128
8; 0,9096879974334141
9; 4,467413318865339
10; 2,3016524557875226
10; 2,3016524557875226
10; 2,3016524557875226
13; 2,573547191661325
14; 4,419789109457473
15; 0,9551369947698182
16; 1,660999084943636
17; 0,8122202295373281
18; 1,1897874000412205
19; 1,3610339506881042
0; NaN
0; NaN
0; NaN
3; 1,811962707467691
4; 1,1929572036018905
5; 1,177760314245299
6; 0,9205450560411021
7; 1,5164362816823682
8; 1,0146937205159676
9; 4,486715629777494
10; 2,4104856146895957
10; 2,4104856146895957
10; 2,4104856146895957
13; 2,4396981796281434
14; 4,203916935763398
15; 0,886893078595494
16; 1,7816311061296264
17; 0,978271515510987
18; 1,3921443718541755
19; 1,2843317049005507
0; NaN
0; NaN
0; NaN
3; 1,7873152472868175
4; 1,4324772402971069
5; 1,148808457699649
6; 0,888699494608851
7; 1,5570951554099932
8; 0,8824938505520166
9; 4,245231986045687
10; 2,53530919779064
10; 2,53530919779064
10; 2,53530919779064
13; 2,655096648860685
14; 4,137870328648093
15; 1,0183221047726527
16; 1,4687789469758037
17; 0,9232052049679228
18; 1,285664137237548
19; 1,458493743823044
0; NaN
0; NaN
0; NaN
3; 1,6050779549847263
4; 1,2782327381512166
5; 1,366535598000108
6; 0,8774901301499567
7; 1,835081632001214
8; 1,0187720228016544
9; 4,243347267784647
10; 2,3410579256160258
10; 2,3410579256160258
10; 2,3410579256160258
13; 2,326776782942297
14; 4,482489144424626
15; 0,996978129341866
16; 1,5862386153104422
17; 0,9192523295006174
18; 1,2788506881590436
19; 1,1832086821894143
0; NaN
0; NaN
0; NaN
3; 1,655273917045873
4; 1,274821058893917
5; 1,368164203787634
6; 0,94295118614942
7; 1,6959738998404048
8; 0,9069943845788823
9; 4,3405428678745865
10; 2,2644419282300845
10; 2,2644419282300845
10; 2,2644419282300845
13; 2,214093690443242
14; 4,190117024852611
15; 0,9534045086488474
16; 1,8037666778371437
17; 0,8656540252163337
18; 1,5202337168328075
19; 1,1843693359084668
0; NaN
0; NaN
0; NaN
3; 1,9219300317821328
4; 1,1203099285725553
5; 1,3299397410738845
6; 0,9409925772687959
7; 1,73578237069667
8; 0,9325918926238177
9; 4,265226895064478
10; 2,2147282718619694
10; 2,2147282718619694
10; 2,2147282718619694
13; 1,9915789442393046
14; 4,57055334305166
15; 0,885345448250747
16; 1,9224911943206546
17; 0,9433319238574093
18; 1,632031243550083
19; 1,3339125965312628
0; NaN
0; NaN
0; NaN
3; 1,7755303416492427
4; 1,316065831021566
5; 1,660429966502254
6; 0,9670881106221693
7; 1,5263457797359326
8; 0,8855372084480743
9; 4,1331481759862445
10; 2,3699599184746303
10; 2,3699599184746303
10; 2,3699599184746303
13; 2,6194436206271265
14; 4,549203113176492
15; 1,0540746340186475
16; 1,6687872550233762
17; 0,8039686541867149
18; 1,3519121430761791
19; 1,2673419331682614
0; NaN
0; NaN
0; NaN
3; 1,9212688223871681
4; 1,3906071945415335
5; 1,1276259330359626
6; 0,990201065710804
7; 1,6312510588758764
8; 0,9416024059371466
9; 4,509673181985025
10; 2,3066195248312646
10; 2,3066195248312646
10; 2,3066195248312646
13; 2,217296367280852
14; 4,629568697756666
15; 0,9803727653182733
16; 1,8006907065017452
17; 0,9730604131448279
18; 1,3814726622173334
19; 1,2304276657815827
0; NaN
0; NaN
0; NaN
3; 1,6065671493592786
4; 1,3177738718192697
5; 1,2945573629598968
6; 0,9258519578798575
7; 1,695041884287015
8; 0,9672640019454843
9; 4,648753632241918
10; 2,0447644318174603
10; 2,0447644318174603
10; 2,0447644318174603
13; 2,3954780136525318
14; 4,264114931950562
15; 0,9291908478957086
16; 1,5129277080379333
17; 1,1870771687652868
18; 1,258543834852631
19; 1,3477837345415264
0; NaN
0; NaN
0; NaN
3; 1,9758509525046268
4; 1,1918288786331925
5; 1,3329127138128318
6; 1,0698846801634552
7; 1,3310401504384353
8; 0,9620888770476583
9; 4,592825538877338
10; 2,5151137819518588
10; 2,5151137819518588
10; 2,5151137819518588
13; 2,175196100696926
14; 4,178327453392841
15; 0,9952181249951172
16; 1,739406117856504
17; 1,1080779405685026
18; 1,655229548877734
19; 1,17164758521154
0; NaN
0; NaN
0; NaN
3; 1,7983658109591383
4; 1,2596927103015758
5; 1,5644655545512607
6; 0,9051669056345732
7; 1,6348199207336636
8; 0,9576948745827808
9; 4,325075135446419
10; 2,4511886257028026
10; 2,4511886257028026
10; 2,4511886257028026
13; 2,447943269049299
14; 4,2765524528654355
15; 1,0139529923987007
16; 1,72614782583201
17; 0,9139739948014663
18; 1,548217631521296
19; 1,368836808226572
0; NaN
0; NaN
0; NaN
3; 1,856934835593595
4; 1,3796898608919406
5; 1,2152263805771466
6; 0,8683445286072079
7; 1,8621295480593756
8; 0,9499752969182644
9; 4,598198959364298
10; 2,158805990802161
10; 2,158805990802161
10; 2,158805990802161
13; 2,304021577184476
14; 4,184593398090055
15; 0,9086660367955713
16; 1,5035360272341631
17; 0,8979520259011229
18; 1,4831951593653545
19; 1,249167948104703
0; NaN
0; NaN
0; NaN
3; 1,8105612576732275
4; 1,1373415819279105
5; 1,4912591658993493
6; 0,8785076771753424
7; 1,7411266291687157
8; 0,9125762273269403
9; 3,984539722284305
10; 2,3476566178852356
10; 2,3476566178852356
10; 2,3476566178852356
13; 2,2910029340931573
14; 4,300068114928231
15; 0,9868627225750567
16; 1,9374873581758563
17; 0,8219236889506433
18; 1,604938610101633
19; 1,2281046841020182
0; NaN
0; NaN
0; NaN
3; 1,7441514139986276
4; 1,3842102358897377
5; 1,2249073943539177
6; 0,7706317169799026
7; 1,7850963109868192
8; 0,952563007879998
9; 4,67364068983832
10; 2,4719036879837977
10; 2,4719036879837977
10; 2,4719036879837977
13; 2,4724667760947736
14; 4,026123462998
15; 0,9494703665832904
16; 1,632673043143915
17; 1,0334318305594075
18; 1,1231480474965123
19; 1,250638806537731
0; NaN
0; NaN
0; NaN
3; 1,8422428700212086
4; 1,2670271545276965
5; 1,1631648946070137
6; 0,9910955103995704
7; 1,7203908743531997
8; 1,031721355853168
9; 4,229947844486851
10; 2,066268203951083
10; 2,066268203951083
10; 2,066268203951083
13; 2,3389414143171376
14; 4,31729263241449
15; 0,9855233638419362
16; 1,953968355647393
17; 0,9337645090591679
18; 1,2954230680422485
19; 1,3696960562792262
0; NaN
0; NaN
0; NaN
3; 1,9042881810916454
4; 1,2565505115444235
5; 1,295264836171798
6; 1,0380792085078625
7; 1,6673662612380207
8; 0,9065153867406002
9; 4,4624014826317655
10; 2,4677336918856203
10; 2,4677336918856203
10; 2,4677336918856203
13; 2,161005091797504
14; 4,590102927852749
15; 0,9431130623623956
16; 1,904046332316989
17; 0,8417003378912388
18; 1,2322594303139525
19; 1,2956980664915656
0; NaN
0; NaN
0; NaN
3; 1,9969820943383136
4; 1,298591252163767
5; 1,4797431383576243
6; 0,8620923761765084
7; 1,5593576053810485
8; 0,96522320181527
9; 4,422671740661895
10; 2,1758956260744027
10; 2,1758956260744027
10; 2,1758956260744027
13; 2,1331441086878113
14; 4,209953613576661
15; 0,943748434896267
16; 1,9285407662937613
17; 0,8142162958489899
18; 1,3251510970728024
19; 1,301256169916637
0; NaN
0; NaN
0; NaN
3; 1,7016746164381438
4; 1,3913106200240586
5; 1,3468439970326074
6; 0,9940667657689176
7; 1,6959144280028735
8; 0,9381064220657233
9; 3,9937897715165236
10; 2,0840496960917916
10; 2,0840496960917916
10; 2,0840496960917916
13; 2,555915541614309
14; 4,20393956899917
15; 1,0707779491026108
16; 1,6883890343458603
17; 1,0100689478732952
18; 1,3558465161190856
19; 1,3626296336974768
0; NaN
0; NaN
0; NaN
3; 1,8122741679014889
4; 1,1287272031931042
5; 1,2140291307015687
6; 1,0056564723130743
7; 1,4949493146928596
8; 0,9804370135813785
9; 4,1943599635777655
10; 2,600511060953453
10; 2,600511060953453
10; 2,600511060953453
13; 2,183356018301394
14; 4,502293708707098
15; 0,9231724757322569
16; 1,4977580333075413
17; 0,9891646307045548
18; 1,370613180533986
19; 1,3176395054886896
0; NaN
0; NaN
0; NaN
3; 1,6917942132191586
4; 1,2059563468234102
5; 1,2733471374126124
6; 0,9968711855130503
7; 1,7229452778454357
8; 0,8910425657529086
9; 4,208107912323884
10; 2,4930208824976727
10; 2,4930208824976727
10; 2,4930208824976727
13; 2,380655454984703
14; 4,486201495229616
15; 0,9427306629659931
16; 1,738346967144822
17; 1,116232836590409
18; 1,3965878916480665
19; 1,3239716471396703
0; NaN
0; NaN
0; NaN
3; 1,6493159522966814
4; 1,4644588742740383
5; 1,2812832199129842
6; 0,8961671403107616
7; 1,7958049970260488
8; 0,8747861763404213
9; 3,8487168958439466
10; 2,4977234106322075
10; 2,4977234106322075
10; 2,4977234106322075
13; 2,252118496904042
14; 4,40368349095334
15; 0,9742498776501896
16; 1,6770344028093946
17; 0,9215250976916026
18; 1,2498938749189197
19; 1,234645482920861
0; NaN
0; NaN
0; NaN
3; 1,6590151571279865
4; 1,195607318389104
5; 1,566548844244524
6; 0,9263969946050176
7; 1,799672829834666
8; 0,8759043616466735
9; 4,485617173406855
10; 2,6318355067939616
10; 2,6318355067939616
10; 2,6318355067939616
13; 2,320288174976267
14; 4,2418395693338
15; 0,9264048310337611
16; 1,7808731703431908
17; 0,8606630906165366
18; 1,2254125095673698
19; 1,3617213389113516
0; NaN
0; NaN
0; NaN
3; 1,7035279555436784
4; 1,2124679588510272
5; 1,3599272214610576
6; 0,933413781853032
7; 1,8423931731912824
8; 0,9908131629670252
9; 4,512645560446244
10; 2,2695716185284165
10; 2,2695716185284165
10; 2,2695716185284165
13; 2,41411290289801
14; 4,182264858848744
15; 0,981375736438722
16; 1,5626213186212599
17; 0,933054496039959
18; 1,6013486808770647
19; 1,3293480077166764
