0 1 2 3 4 5 6 7 8
0 10.0 0.666666666667 1.66666666667 5.0 3.33333333333 1.05263157895 10.0 0.526315789474 1e+27
1 1 1e+27 1 1e+27 1 1e+27 1 1e+27 1 1e+27 1 1e+27 1 1e+27 1 1e+27 1 1e+27
2 5.25 0.287671232877 1e+27 10.5 0.875 0.338709677419 1.05 0.84 1e+27
3 1.81818181818 0.294117647059 1e+27 1.0 0.512820512821 0.27027027027 0.740740740741 1.17647058824 1e+27
4 0.6 0.287671232877 10.5 0.777777777778 1.61538461538 0.5 2.1 0.446808510638 1e+27
5 0.215053763441 0.124223602484 0.588235294118 0.869565217391 1.11111111111 0.181818181818 0.666666666667 0.377358490566 1e+27
6 0.185520361991 0.165322580645 1.41379310345 0.953488372093 0.602941176471 0.174468085106 0.630769230769 0.525641025641 1e+27
7 0.169811320755 0.270386266094 1.7027027027 1.34042553191 1.03278688525 0.235074626866 0.707865168539 0.417218543046 1e+27
8 0.25 0.326315789474 1.55 2.69565217391 0.837837837838 0.375757575758 1.0 0.424657534247 1e+27
9 0.147482014388 0.301470588235 1.30158730159 2.73333333333 0.921348314607 0.440860215054 1.1884057971 0.525641025641 1e+27
10 0.217054263566 0.32183908046 1.4 1.95348837209 0.965517241379 0.48275862069 1.23529411765 0.677419354839 1e+27
11 0.120654396728 0.29797979798 1.09259259259 2.95 1.73529411765 0.513043478261 1.51282051282 1.51282051282 1e+27
12 0.238095238095 0.402684563758 2.30769230769 2.22222222222 1.875 0.521739130435 1.62162162162 0.714285714286 1e+27
13 0.278846153846 0.353658536585 1.52631578947 2.41666666667 1.93333333333 0.630434782609 2.0 1.28888888889 1e+27
14 0.21875 0.314606741573 1.09803921569 2.8 2.33333333333 0.636363636364 2.54545454545 0.965517241379 1e+27
15 0.229249011858 0.176829268293 0.471544715447 1.13725490196 1.26086956522 0.522522522523 2.07142857143 0.690476190476 1e+27
16 0.458333333333 0.199275362319 0.374149659864 1.52777777778 0.964912280702 0.376712328767 2.2 0.679012345679 1e+27
17 0.228682170543 0.188498402556 0.1643454039 1.63888888889 1.1568627451 0.418439716312 1.84375 1.40476190476 1e+27
